is_ct,form_gap,pistol_rate_gap,call_early_winrate,call_mid_winrate,call_early_alive_end,call_mid_alive_end,call_early_future_kill,call_mid_future_kill,y,mtime,key,map,p_cal
0,0.10497429044033008,-0.31202435312024357,-0.00280193978215737,-0.013655704717738137,-0.006104619046163606,-0.05080397709004347,0.0023691449629875128,-0.01755148432320336,1,1774024628.0001047,hltv_2391756_105883_faze_vs_tyloo_m2_ancient,de_ancient,
1,0.10497429044033008,-0.31202435312024357,-0.00280193978215737,-0.013655704717738137,-0.006104619046163606,-0.05080397709004347,0.0023691449629875128,-0.01755148432320336,0,1774024628.0001047,hltv_2391756_105883_faze_vs_tyloo_m2_ancient,de_ancient,
1,0.0018633310329065605,0.08382852292020371,0.002030060017708224,-0.039891229619788804,-6.679489139760353e-05,-0.013642294430682045,-0.015411068926478921,0.012676712407886204,1,1774037524.3369265,hltv_2391757_105896_falcons_vs_natus_vincere_m1_mirage,de_mirage,
0,0.0018633310329065605,0.08382852292020371,0.002030060017708224,-0.039891229619788804,-6.679489139760353e-05,-0.013642294430682045,-0.015411068926478921,0.012676712407886204,1,1774037524.3369265,hltv_2391757_105896_falcons_vs_natus_vincere_m1_mirage,de_mirage,
0,0.08012145894433628,0.13416477702191998,-0.003929120294355881,-0.006552618447037972,0.06668538665156687,0.04012547867476113,0.03910715351485561,0.03598891933332565,0,1774037529.4397488,hltv_2391757_105896_falcons_vs_natus_vincere_m2_inferno,de_inferno,
1,0.08012145894433628,0.13416477702191998,-0.003929120294355881,-0.006552618447037972,0.06668538665156687,0.04012547867476113,0.03910715351485561,0.03598891933332565,1,1774037529.4397488,hltv_2391757_105896_falcons_vs_natus_vincere_m2_inferno,de_inferno,
1,0.026806992315426895,0.06161385479113146,-0.24083099781735584,0.025984021243705524,0.0014614518481398386,0.018813460700610685,0.03558189189569899,0.04436299427774948,0,1774048488.2879002,hltv_2391758_105904_aurora_vs_furia_m1_dust2,de_dust2,
0,0.026806992315426895,0.06161385479113146,-0.24083099781735584,0.025984021243705524,0.0014614518481398386,0.018813460700610685,0.03558189189569899,0.04436299427774948,1,1774048488.2879002,hltv_2391758_105904_aurora_vs_furia_m1_dust2,de_dust2,
0,0.014878518790655854,0.05923555863023178,0.002851126662758885,-0.005660398557690405,-0.0022471302139092098,-0.009586600886972496,-0.00209030086680545,-0.0007182052914834758,0,1774048554.2193148,hltv_2391758_105904_aurora_vs_furia_m2_inferno,de_inferno,
1,0.014878518790655854,0.05923555863023178,0.002851126662758885,-0.005660398557690405,-0.0022471302139092098,-0.009586600886972496,-0.00209030086680545,-0.0007182052914834758,1,1774048554.2193148,hltv_2391758_105904_aurora_vs_furia_m2_inferno,de_inferno,
1,0.30380918847528493,0.3798076923076923,-0.09365248610593413,0.1289996862911344,0.049157838345421256,0.1039420554255146,0.06210373323675378,0.10892408127795367,1,1774102103.7151794,hltv_2391759_105928_ninjas_vs_pyjamas_m2_mirage,de_mirage,
0,0.30380918847528493,0.3798076923076923,-0.09365248610593413,0.1289996862911344,0.049157838345421256,0.1039420554255146,0.06210373323675378,0.10892408127795367,1,1774102103.7151794,hltv_2391759_105928_ninjas_vs_pyjamas_m2_mirage,de_mirage,
0,0.38658535029146235,-0.4145408163265306,-0.019034117896019942,-0.09256434689362841,0.07154881392610235,-0.02603435056703457,-0.018970165748209755,-0.018407668444765102,1,1774117710.7171476,hltv_2391760_105941_mouz_vs_9z_m2_inferno,de_inferno,
1,0.38658535029146235,-0.4145408163265306,-0.019034117896019942,-0.09256434689362841,0.07154881392610235,-0.02603435056703457,-0.018970165748209755,-0.018407668444765102,1,1774117710.7171476,hltv_2391760_105941_mouz_vs_9z_m2_inferno,de_inferno,
0,-0.10830592500688954,-0.31212628557761296,-0.09793088450344206,0.1184874999381278,-0.12014626424988784,-0.09983823398857916,-0.014539224585659205,0.008898795382847213,1,1774121491.592704,hltv_2391761_105949_parivision_vs_spirit_m1_anubis,de_anubis,
1,-0.10830592500688954,-0.31212628557761296,-0.09793088450344206,0.1184874999381278,-0.12014626424988784,-0.09983823398857916,-0.014539224585659205,0.008898795382847213,1,1774121491.592704,hltv_2391761_105949_parivision_vs_spirit_m1_anubis,de_anubis,
0,-0.06547596624117413,-0.20782889426957224,-0.004532965832385716,-0.0050958139695527205,0.08178259452197167,0.08058917924195808,0.04714338417315045,0.05344598421249841,0,1774125379.5151987,hltv_2391761_105949_parivision_vs_spirit_m2_ancient,de_ancient,
1,-0.06547596624117413,-0.20782889426957224,-0.004532965832385716,-0.0050958139695527205,0.08178259452197167,0.08058917924195808,0.04714338417315045,0.05344598421249841,1,1774125379.5151987,hltv_2391761_105949_parivision_vs_spirit_m2_ancient,de_ancient,
1,0.20710627447560148,-0.10101679929266139,0.0268736800491165,0.09271897163673637,-0.04911255668422726,-0.0711835879624867,0.025692784606523744,-0.013727738466049633,0,1774132063.3917305,hltv_2391762_105958_the_mongolz_vs_vitality_m1_mirage,de_mirage,
0,0.20710627447560148,-0.10101679929266139,0.0268736800491165,0.09271897163673637,-0.04911255668422726,-0.0711835879624867,0.025692784606523744,-0.013727738466049633,1,1774132063.3917305,hltv_2391762_105958_the_mongolz_vs_vitality_m1_mirage,de_mirage,
0,0.25169488024444825,-0.09361254541977432,-0.00317313516007367,-0.02747822883888623,0.0940127847214825,0.07937689319759578,0.060437931883041196,0.0476127351921648,0,1774134407.831258,hltv_2391762_105958_the_mongolz_vs_vitality_m2_overpass,de_overpass,
1,0.25169488024444825,-0.09361254541977432,-0.00317313516007367,-0.02747822883888623,0.0940127847214825,0.07937689319759578,0.060437931883041196,0.0476127351921648,1,1774134407.831258,hltv_2391762_105958_the_mongolz_vs_vitality_m2_overpass,de_overpass,
0,0.19925116120125108,-0.042972699696663286,0.0071924041553884654,-0.07118163086317042,0.0239517524437729,0.025047106840552502,-0.010477746503728791,0.010688661409852473,1,1774187678.2205353,hltv_2391764_105977_tyloo_vs_falcons_m2_ancient,de_ancient,
1,0.19925116120125108,-0.042972699696663286,0.0071924041553884654,-0.07118163086317042,0.0239517524437729,0.025047106840552502,-0.010477746503728791,0.010688661409852473,1,1774187678.2205353,hltv_2391764_105977_tyloo_vs_falcons_m2_ancient,de_ancient,
1,0.19925116120125108,0.10302197802197799,0.010335739292283597,0.047043506224806686,0.16896610438880177,0.14066283869010215,0.08096725393259074,0.07474630970268681,0,1774187719.161227,hltv_2391764_105977_tyloo_vs_falcons_m1_inferno,de_inferno,
0,0.19925116120125108,0.10302197802197799,0.010335739292283597,0.047043506224806686,0.16896610438880177,0.14066283869010215,0.08096725393259074,0.07474630970268681,1,1774187719.161227,hltv_2391764_105977_tyloo_vs_falcons_m1_inferno,de_inferno,
0,-0.1119406467675464,-0.03709235748070694,-0.12037174242841708,-0.07851116492520493,-0.04709694800751291,-0.05779513799073982,-0.013247215445086002,0.029808568586167927,0,1774198840.5303545,hltv_2391763_105981_nrg_vs_furia_m2_nuke,de_nuke,
1,-0.1119406467675464,-0.03709235748070694,-0.12037174242841708,-0.07851116492520493,-0.04709694800751291,-0.05779513799073982,-0.013247215445086002,0.029808568586167927,1,1774198840.5303545,hltv_2391763_105981_nrg_vs_furia_m2_nuke,de_nuke,
1,0.10322082356836745,-0.03451178451178449,0.01760916309523164,0.043724574596780974,0.15011715531510067,0.10101532479539121,0.07001051114105222,0.06311934891676196,0,1774198848.6203587,hltv_2391763_105981_nrg_vs_furia_m1_mirage,de_mirage,
0,0.10322082356836745,-0.03451178451178449,0.01760916309523164,0.043724574596780974,0.15011715531510067,0.10101532479539121,0.07001051114105222,0.06311934891676196,0,1774198848.6203587,hltv_2391763_105981_nrg_vs_furia_m1_mirage,de_mirage,
0,-0.1765740359491508,-0.3002028397565923,0.10385560193694343,0.2687826808439808,-0.08063579783128605,0.014774073567846824,-0.02171474885336261,-0.05519867128002831,0,1774208568.374808,hltv_2391765_105987_liquid_vs_the_mongolz_m1_ancient,de_ancient,
1,-0.1765740359491508,-0.3002028397565923,0.10385560193694343,0.2687826808439808,-0.08063579783128605,0.014774073567846824,-0.02171474885336261,-0.05519867128002831,0,1774208568.374808,hltv_2391765_105987_liquid_vs_the_mongolz_m1_ancient,de_ancient,
1,-0.16210134676509336,-0.36845286059629334,0.0011704283618311218,0.021000441193646247,-0.0342501862748153,-0.018298299214648428,-0.01430074637379003,-0.0220662840363946,0,1774208619.1100097,hltv_2391765_105987_liquid_vs_the_mongolz_m2_mirage,de_mirage,
0,-0.16210134676509336,-0.36845286059629334,0.0011704283618311218,0.021000441193646247,-0.0342501862748153,-0.018298299214648428,-0.01430074637379003,-0.0220662840363946,0,1774208619.1100097,hltv_2391765_105987_liquid_vs_the_mongolz_m2_mirage,de_mirage,
0,-0.4675056108617687,-0.05319148936170215,0.04123145128387018,-0.07415634546110028,0.10873801277942119,0.03512636069631292,0.015272069375425024,-0.016367870376970184,0,1774217357.6093626,hltv_2391766_105994_9z_vs_spirit_m1_overpass,de_overpass,
1,-0.4675056108617687,-0.05319148936170215,0.04123145128387018,-0.07415634546110028,0.10873801277942119,0.03512636069631292,0.015272069375425024,-0.016367870376970184,1,1774217357.6093626,hltv_2391766_105994_9z_vs_spirit_m1_overpass,de_overpass,
1,-0.4727167362728536,-0.04807692307692313,0.01866111525568115,-4.898948492446098e-05,-0.027066004727758275,-0.07385760032933097,-0.012976457886529458,0.0002571813617942009,0,1774217360.8041246,hltv_2391766_105994_9z_vs_spirit_m2_dust2,de_dust2,
0,-0.4727167362728536,-0.04807692307692313,0.01866111525568115,-4.898948492446098e-05,-0.027066004727758275,-0.07385760032933097,-0.012976457886529458,0.0002571813617942009,0,1774217360.8041246,hltv_2391766_105994_9z_vs_spirit_m2_dust2,de_dust2,
1,0.04415967698061607,-0.1298445023285184,-0.016305072356045613,0.02151884624353001,-0.027464649543641084,0.013236739251846819,-0.01446877824702858,0.041524591986289494,0,1774270307.1024935,hltv_2391767_106016_natus_vincere_vs_aurora_m1_anubis,de_anubis,
0,0.04415967698061607,-0.1298445023285184,-0.016305072356045613,0.02151884624353001,-0.027464649543641084,0.013236739251846819,-0.01446877824702858,0.041524591986289494,0,1774270307.1024935,hltv_2391767_106016_natus_vincere_vs_aurora_m1_anubis,de_anubis,
1,0.031709268791787995,-0.16710069444444442,0.007045980796996587,0.0067022655559834665,-0.03587388034787875,-0.016016623060842117,-0.019034165777126244,-0.009067420117382485,0,1774270406.915978,hltv_2391767_106016_natus_vincere_vs_aurora_m2_nuke,de_nuke,
0,0.031709268791787995,-0.16710069444444442,0.007045980796996587,0.0067022655559834665,-0.03587388034787875,-0.016016623060842117,-0.019034165777126244,-0.009067420117382485,1,1774270406.915978,hltv_2391767_106016_natus_vincere_vs_aurora_m2_nuke,de_nuke,
1,0.018397420612037047,-0.2265394542772861,-0.2877564399267104,-0.11910850694030445,-0.12355708865010173,-0.024050841381460075,0.0244367251247678,-0.004803618104654628,1,1774286044.2074878,hltv_2391768_106031_falcons_vs_furia_m1_mirage,de_mirage,
0,0.018397420612037047,-0.2265394542772861,-0.2877564399267104,-0.11910850694030445,-0.12355708865010173,-0.024050841381460075,0.0244367251247678,-0.004803618104654628,0,1774286044.2074878,hltv_2391768_106031_falcons_vs_furia_m1_mirage,de_mirage,
1,0.3423806042743589,0.11386733185513676,-0.22553367101970206,-0.1997629611200344,-0.027544090460554116,-0.004889672182719518,0.02613861191372946,0.027374360809895637,1,1774293453.272756,hltv_2391769_106050_parivision_vs_vitality_m1_mirage,de_mirage,
0,0.3423806042743589,0.11386733185513676,-0.22553367101970206,-0.1997629611200344,-0.027544090460554116,-0.004889672182719518,0.02613861191372946,0.027374360809895637,1,1774293453.272756,hltv_2391769_106050_parivision_vs_vitality_m1_mirage,de_mirage,
1,0.3317785036621162,0.15625,0.0012762977858777336,-0.0027674558940565808,0.021918244503613904,-0.009693908176657329,0.01247391671461684,0.0009502103233154924,0,1774296877.1324031,hltv_2391769_106050_parivision_vs_vitality_m2_inferno,de_inferno,
0,0.3317785036621162,0.15625,0.0012762977858777336,-0.0027674558940565808,0.021918244503613904,-0.009693908176657329,0.01247391671461684,0.0009502103233154924,1,1774296877.1324031,hltv_2391769_106050_parivision_vs_vitality_m2_inferno,de_inferno,
1,0.03804162610340628,-0.027665317139001333,0.23678794310571583,0.0521085669551844,0.060745987305600324,0.015063696030037377,-0.040095777127038046,0.023040410643647535,0,1774303565.5468197,hltv_2391770_106061_the_mongolz_vs_spirit_m1_nuke,de_nuke,
0,0.03804162610340628,-0.027665317139001333,0.23678794310571583,0.0521085669551844,0.060745987305600324,0.015063696030037377,-0.040095777127038046,0.023040410643647535,1,1774303565.5468197,hltv_2391770_106061_the_mongolz_vs_spirit_m1_nuke,de_nuke,
0,0.017547254873366714,-0.027788573649436432,-0.0012154108521007512,0.01690488052083383,-0.029007709234262158,0.035029784996331415,-0.023484738514013725,0.00459892414065971,1,1774306169.7147303,hltv_2391770_106061_the_mongolz_vs_spirit_m2_overpass,de_overpass,
1,0.017547254873366714,-0.027788573649436432,-0.0012154108521007512,0.01690488052083383,-0.029007709234262158,0.035029784996331415,-0.023484738514013725,0.00459892414065971,1,1774306169.7147303,hltv_2391770_106061_the_mongolz_vs_spirit_m2_overpass,de_overpass,
0,-0.021444719589429086,-0.1678485987696514,0.1283476372731856,0.05846744268467474,-0.05928125941882306,-0.08657645999135077,-0.02898441836298732,-0.028578937474928123,0,1774624292.929129,hltv_2391771_106232_aurora_vs_the_mongolz_m1_inferno,de_inferno,
1,-0.021444719589429086,-0.1678485987696514,0.1283476372731856,0.05846744268467474,-0.05928125941882306,-0.08657645999135077,-0.02898441836298732,-0.028578937474928123,1,1774624292.929129,hltv_2391771_106232_aurora_vs_the_mongolz_m1_inferno,de_inferno,
1,0.0637699292013863,0.32364326658229736,-0.26517151550337553,-0.07894343144677807,-0.09219700172920464,-0.014095706962938825,0.053024569312862646,-0.019754489312858392,1,1774637946.1485746,hltv_2391772_106241_parivision_vs_falcons_m2_ancient,de_ancient,
0,0.0637699292013863,0.32364326658229736,-0.26517151550337553,-0.07894343144677807,-0.09219700172920464,-0.014095706962938825,0.053024569312862646,-0.019754489312858392,0,1774637946.1485746,hltv_2391772_106241_parivision_vs_falcons_m2_ancient,de_ancient,
0,-0.27110394567792967,-0.09057971014492755,-0.0727681117490685,-0.1026809596933223,-0.0014238586015619115,-0.006713874330377845,0.012863198731419612,-0.025031738796389036,0,1774712304.7769606,hltv_2391773_106290_vitality_vs_aurora_m1_inferno,de_inferno,
1,-0.27110394567792967,-0.09057971014492755,-0.0727681117490685,-0.1026809596933223,-0.0014238586015619115,-0.006713874330377845,0.012863198731419612,-0.025031738796389036,0,1774712304.7769606,hltv_2391773_106290_vitality_vs_aurora_m1_inferno,de_inferno,
1,-0.2943298397437868,-0.12916694955529906,0.007153911532502888,-0.004553878400826328,-0.019985807461155802,-0.10006553903106791,-0.027238424750454016,-0.047429122149818204,0,1774713263.975837,hltv_2391773_106290_vitality_vs_aurora_m2_nuke,de_nuke,
0,-0.2943298397437868,-0.12916694955529906,0.007153911532502888,-0.004553878400826328,-0.019985807461155802,-0.10006553903106791,-0.027238424750454016,-0.047429122149818204,1,1774713263.975837,hltv_2391773_106290_vitality_vs_aurora_m2_nuke,de_nuke,
1,0.028183467540134205,0.21129921764781323,-0.07789860402969395,-0.06536262319103286,-0.047493769097166405,-0.03872445909169442,0.02916830573798601,0.0498783375373959,0,1774724438.7735646,hltv_2391774_106313_natus_vincere_vs_parivision_m1_dust2,de_dust2,
0,0.028183467540134205,0.21129921764781323,-0.07789860402969395,-0.06536262319103286,-0.047493769097166405,-0.03872445909169442,0.02916830573798601,0.0498783375373959,0,1774724438.7735646,hltv_2391774_106313_natus_vincere_vs_parivision_m1_dust2,de_dust2,
1,0.048168961252165216,0.1647505037335546,-0.008195305037955736,0.021361760763170756,0.028168576514132238,0.0634811446069593,0.019798005402751118,0.021569251459362337,0,1774724447.0566127,hltv_2391774_106313_natus_vincere_vs_parivision_m2_inferno,de_inferno,
0,0.048168961252165216,0.1647505037335546,-0.008195305037955736,0.021361760763170756,0.028168576514132238,0.0634811446069593,0.019798005402751118,0.021569251459362337,1,1774724447.0566127,hltv_2391774_106313_natus_vincere_vs_parivision_m2_inferno,de_inferno,
0,0.2971348978371039,-0.0175022583559169,-0.00955815889299616,0.06097484508535134,-0.06958518621672877,-0.02012771839818822,0.05664287579835903,-0.03024694679807216,1,1774790073.9480212,hltv_2391775_106366_vitality_vs_natus_vincere_m2_anubis,de_anubis,
1,0.2971348978371039,-0.0175022583559169,-0.00955815889299616,0.06097484508535134,-0.06958518621672877,-0.02012771839818822,0.05664287579835903,-0.03024694679807216,0,1774790073.9480212,hltv_2391775_106366_vitality_vs_natus_vincere_m2_anubis,de_anubis,
0,0.2879000467649042,-0.01693860619469023,-0.002201038815839329,0.003875789991091061,-0.017140591981487707,-0.016841453815576224,-0.007593955787071394,-0.007170589353537038,1,1774792482.857188,hltv_2391775_106366_vitality_vs_natus_vincere_m3_dust2,de_dust2,
1,0.2879000467649042,-0.01693860619469023,-0.002201038815839329,0.003875789991091061,-0.017140591981487707,-0.016841453815576224,-0.007593955787071394,-0.007170589353537038,0,1774792482.857188,hltv_2391775_106366_vitality_vs_natus_vincere_m3_dust2,de_dust2,
0,0.7236843133423021,0.35315040650406504,-0.0032727398432892407,0.006604290564962145,0.08432695189886585,0.169109285926052,0.05042906982149731,0.06783167557887892,1,1776091444.0,hltv_2393081_107105_vitality_vs_red_canids_m2_overpass,de_overpass,
1,0.7236843133423021,0.35315040650406504,-0.0032727398432892407,0.006604290564962145,0.08432695189886585,0.169109285926052,0.05042906982149731,0.06783167557887892,1,1776091444.0,hltv_2393081_107105_vitality_vs_red_canids_m2_overpass,de_overpass,
1,0.33295785318614696,0.1497097242380262,-0.018327746454222194,-0.0266448327621831,0.007265633595129328,-0.01654382812792371,-0.010011933396098571,-0.0037803170324503532,1,1776100950.0,hltv_2393084_107112_3dmax_vs_falcons_m1_inferno,de_inferno,
0,0.33295785318614696,0.1497097242380262,-0.018327746454222194,-0.0266448327621831,0.007265633595129328,-0.01654382812792371,-0.010011933396098571,-0.0037803170324503532,1,1776100950.0,hltv_2393084_107112_3dmax_vs_falcons_m1_inferno,de_inferno,
0,0.33295785318614696,0.20160875160875164,-0.002316956667729242,0.01930647281103326,0.010574286621267304,0.0543171287363875,0.005063559034589715,0.014660299646460262,1,1776103681.0,hltv_2393084_107112_3dmax_vs_falcons_m2_ancient,de_ancient,
1,0.33295785318614696,0.20160875160875164,-0.002316956667729242,0.01930647281103326,0.010574286621267304,0.0543171287363875,0.005063559034589715,0.014660299646460262,1,1776103681.0,hltv_2393084_107112_3dmax_vs_falcons_m2_ancient,de_ancient,
1,0.026943585579218596,-0.009575826358348638,0.027573680677733026,0.1587796357541248,-0.0629333323347599,0.02076611091836089,-0.010440395636313105,-0.008063974657214645,1,1776105178.0,hltv_2393086_107114_b8_vs_natus_vincere_m1_ancient,de_ancient,
0,0.026943585579218596,-0.009575826358348638,0.027573680677733026,0.1587796357541248,-0.0629333323347599,0.02076611091836089,-0.010440395636313105,-0.008063974657214645,1,1776105178.0,hltv_2393086_107114_b8_vs_natus_vincere_m1_ancient,de_ancient,
0,0.09841106978833512,0.05434782608695654,0.014739550169158122,0.02623422950063481,0.17222385640930052,0.4168330196915876,0.1022816141694301,0.13725398856476423,0,1776108645.0,hltv_2393086_107114_b8_vs_natus_vincere_m2_inferno,de_inferno,
1,0.09841106978833512,0.05434782608695654,0.014739550169158122,0.02623422950063481,0.17222385640930052,0.4168330196915876,0.1022816141694301,0.13725398856476423,0,1776108645.0,hltv_2393086_107114_b8_vs_natus_vincere_m2_inferno,de_inferno,
0,0.8031757726412982,0.2921747967479675,-0.006704855887323169,0.016468497066408627,0.13105838037553813,0.22743637988154536,0.07951896931170649,0.09338447054684673,1,1776118984.0,hltv_2393085_107116_furia_vs_passion_ua_m2_mirage,de_mirage,
1,0.8031757726412982,0.2921747967479675,-0.006704855887323169,0.016468497066408627,0.13105838037553813,0.22743637988154536,0.07951896931170649,0.09338447054684673,1,1776118984.0,hltv_2393085_107116_furia_vs_passion_ua_m2_mirage,de_mirage,
0,0.6465417678285019,0.23080065359477125,-0.002246102134908612,-0.018731263747564397,0.11853243577419575,0.13974148361938737,0.0742608730275644,0.05723508477435829,1,1776122568.0,hltv_2393087_107117_aurora_vs_hotu_m2_dust2,de_dust2,
1,0.6465417678285019,0.23080065359477125,-0.002246102134908612,-0.018731263747564397,0.11853243577419575,0.13974148361938737,0.0742608730275644,0.05723508477435829,0,1776122568.0,hltv_2393087_107117_aurora_vs_hotu_m2_dust2,de_dust2,
1,0.15668657222471996,-0.12615384615384612,-0.03478635432414556,-0.004460141183944721,0.04668834807789657,0.05971345505068287,-0.017060955295931657,0.07223171617224894,0,1776190010.0,hltv_2393227_107132_liquid_vs_3dmax_m2_ancient,de_ancient,
0,0.15668657222471996,-0.12615384615384612,-0.03478635432414556,-0.004460141183944721,0.04668834807789657,0.05971345505068287,-0.017060955295931657,0.07223171617224894,0,1776190010.0,hltv_2393227_107132_liquid_vs_3dmax_m2_ancient,de_ancient,
0,-0.03426260179225864,0.1439655172413793,0.041180155900752746,0.1177499214231762,-0.0006986698579882766,0.06593001815364757,0.035531230451279594,-0.039710756603819175,0,1776190292.0,hltv_2393226_107133_spirit_vs_falcons_m2_mirage,de_mirage,
1,-0.03426260179225864,0.1439655172413793,0.041180155900752746,0.1177499214231762,-0.0006986698579882766,0.06593001815364757,0.035531230451279594,-0.039710756603819175,0,1776190292.0,hltv_2393226_107133_spirit_vs_falcons_m2_mirage,de_mirage,
1,0.061968545612554264,-0.034965034965035,-0.09587897443296595,0.2067410801125279,0.015101426632747661,0.13944041323648415,0.08266065892480984,0.07012681848952529,0,1776193253.0,hltv_2393228_107138_natus_vincere_vs_furia_m1_mirage,de_mirage,
0,0.061968545612554264,-0.034965034965035,-0.09587897443296595,0.2067410801125279,0.015101426632747661,0.13944041323648415,0.08266065892480984,0.07012681848952529,0,1776193253.0,hltv_2393228_107138_natus_vincere_vs_furia_m1_mirage,de_mirage,
0,-0.4272053464224754,-0.42429792429792423,-0.098557012633822,0.1836177148383622,-0.15515698080907908,-0.13795533616088473,-0.02536449625614917,-0.07685404058747908,0,1776193602.0,hltv_2393229_107137_b8_vs_passion_ua_m1_overpass,de_overpass,
1,-0.4272053464224754,-0.42429792429792423,-0.098557012633822,0.1836177148383622,-0.15515698080907908,-0.13795533616088473,-0.02536449625614917,-0.07685404058747908,0,1776193602.0,hltv_2393229_107137_b8_vs_passion_ua_m1_overpass,de_overpass,
1,-0.309850890065649,-0.49019607843137253,-0.00481391438890072,0.014118462207050375,-0.010498714774888118,-0.003332019065058367,-0.014425489559760418,-0.03359562516792941,0,1776196352.0,hltv_2393229_107137_b8_vs_passion_ua_m2_mirage,de_mirage,
0,-0.309850890065649,-0.49019607843137253,-0.00481391438890072,0.014118462207050375,-0.010498714774888118,-0.003332019065058367,-0.014425489559760418,-0.03359562516792941,0,1776196352.0,hltv_2393229_107137_b8_vs_passion_ua_m2_mirage,de_mirage,
0,0.03009627930322189,-0.06947266815687869,-0.008170440488996178,-0.05212760059444921,-0.1049519661955321,-0.21447279872963998,-0.05793903413030188,-0.09077307990440853,1,1776196490.0,hltv_2393228_107138_natus_vincere_vs_furia_m2_dust2,de_dust2,
1,0.03009627930322189,-0.06947266815687869,-0.008170440488996178,-0.05212760059444921,-0.1049519661955321,-0.21447279872963998,-0.05793903413030188,-0.09077307990440853,1,1776196490.0,hltv_2393228_107138_natus_vincere_vs_furia_m2_dust2,de_dust2,
0,0.09256867462494255,0.009381651170606076,0.20399680020052713,0.2128333700835196,0.02487298675165861,0.02950111748786849,0.009884643227905665,0.0013281264712645124,0,1776204765.0,hltv_2393230_107140_mouz_vs_aurora_m1_dust2,de_dust2,
1,0.09256867462494255,0.009381651170606076,0.20399680020052713,0.2128333700835196,0.02487298675165861,0.02950111748786849,0.009884643227905665,0.0013281264712645124,1,1776204765.0,hltv_2393230_107140_mouz_vs_aurora_m1_dust2,de_dust2,
1,0.04636017517991702,0.008058646147447224,0.005064129455230604,-0.03724802462685223,-0.05476576199630784,-0.11983260717664318,-0.029776783109081828,-0.04229160816590416,0,1776208451.0,hltv_2393230_107140_mouz_vs_aurora_m2_mirage,de_mirage,
0,0.04636017517991702,0.008058646147447224,0.005064129455230604,-0.03724802462685223,-0.05476576199630784,-0.11983260717664318,-0.029776783109081828,-0.04229160816590416,0,1776208451.0,hltv_2393230_107140_mouz_vs_aurora_m2_mirage,de_mirage,
0,-0.2984002886718052,0.005640243902439057,0.016112779394717225,0.029553823786674205,0.044697262068192134,-0.0020984092425489487,0.014295204620245472,-0.048790482046580264,0,1776260853.0,hltv_2393233_107147_g2_vs_3dmax_m1_inferno,de_inferno,0.35094465461294927
1,-0.2984002886718052,0.005640243902439057,0.016112779394717225,0.029553823786674205,0.044697262068192134,-0.0020984092425489487,0.014295204620245472,-0.048790482046580264,0,1776260853.0,hltv_2393233_107147_g2_vs_3dmax_m1_inferno,de_inferno,0.3305790324676578
1,0.47271541537964473,0.29739130434782607,-0.1547932456509557,-0.0030609675575211104,-0.02815544454050317,0.0005368909852052073,0.022006236640993326,0.04928830257603395,1,1776261256.0,hltv_2393232_107149_red_canids_vs_spirit_m1_mirage,de_mirage,0.629355756822912
0,0.47271541537964473,0.29739130434782607,-0.1547932456509557,-0.0030609675575211104,-0.02815544454050317,0.0005368909852052073,0.022006236640993326,0.04928830257603395,1,1776261256.0,hltv_2393232_107149_red_canids_vs_spirit_m1_mirage,de_mirage,0.6524324586424438
1,-0.2984002886718052,-0.07966751918158571,0.003248348576806448,0.010802250845623806,-0.052653058657174956,-0.038382836875624105,-0.028962572723726765,-0.02500453597781821,1,1776263595.0,hltv_2393233_107147_g2_vs_3dmax_m2_dust2,de_dust2,0.38612698684699964
0,-0.2984002886718052,-0.07966751918158571,0.003248348576806448,0.010802250845623806,-0.052653058657174956,-0.038382836875624105,-0.028962572723726765,-0.02500453597781821,0,1776263595.0,hltv_2393233_107147_g2_vs_3dmax_m2_dust2,de_dust2,0.4218742095475327
0,0.2854370934422011,0.3741071428571428,-0.0016840793911803154,-0.01046815949778268,-0.038694342806302684,-0.04311303269294431,-0.01603635032819062,-0.01968096911586842,1,1776264735.0,hltv_2393232_107149_red_canids_vs_spirit_m2_ancient,de_ancient,0.5704670448286442
1,0.2854370934422011,0.3741071428571428,-0.0016840793911803154,-0.01046815949778268,-0.038694342806302684,-0.04311303269294431,-0.01603635032819062,-0.01968096911586842,1,1776264735.0,hltv_2393232_107149_red_canids_vs_spirit_m2_ancient,de_ancient,0.5399661119849514
1,0.3042316227537228,0.1715686274509804,0.20931658011766308,0.17024506865757227,-0.011757802285878582,-0.0882345377708535,-0.041326015739062194,-0.029367685869654825,1,1776269750.0,hltv_2393235_107152_natus_vincere_vs_hotu_m1_dust2,de_dust2,0.28684415438342664
0,0.3042316227537228,0.1715686274509804,0.20931658011766308,0.17024506865757227,-0.011757802285878582,-0.0882345377708535,-0.041326015739062194,-0.029367685869654825,0,1776269750.0,hltv_2393235_107152_natus_vincere_vs_hotu_m1_dust2,de_dust2,0.3139892890627679
1,-0.0031964311202982774,-0.19202544031311153,-0.06460507507515678,-0.004447506605917195,-0.090593660586814,-0.1183206717805993,-0.049097482678347515,-0.06008336164034517,1,1776271386.0,hltv_2393234_107153_b8_vs_aurora_m1_mirage,de_mirage,0.5308671247833884
0,-0.0031964311202982774,-0.19202544031311153,-0.06460507507515678,-0.004447506605917195,-0.090593660586814,-0.1183206717805993,-0.049097482678347515,-0.06008336164034517,1,1776271386.0,hltv_2393234_107153_b8_vs_aurora_m1_mirage,de_mirage,0.5576686130067383
