match_id,key,map_name,arm_trigger,team_bought,side_bought,entry_src,entry_t,entry_p,p_cal,composite,strong_side,pred_side,pistol_won,p_mapwin_bought,t_pistol_market,clock_delta_min,exit_t_v1,exit_p_v1,pnl_v1_raw,exit_p_v1_plateau,arm_v3,exit_mode_v3,exit_t_v3,exit_p_v3,pnl_v3_raw,rebound_r2_won,lag_scan,pnl_v1_cost03,pnl_v1_fee,pnl_v3_cost03,pnl_v3_fee
hltv-2393346-107656,hltv_2393346_107656_g2_vs_faze_m1_dust2,de_dust2,strict,G2,a,prematch,2026-05-01 19:34:20+00:00,0.585,0.5532420791816385,0.9918090784230527,a,a,False,0.33341303680857404,2026-05-01 20:05:00.420000+00:00,34,2026-05-01 20:07:18+00:00,0.215,-0.37,0.21,v3_quick,pistol_end,2026-05-01 20:07:18+00:00,0.215,-0.37,,"{-2: -0.37, -1: -0.37, 0: -0.37, 1: -0.37, 2: -0.37}",-0.4,-0.3905775,-0.4,-0.3905775
hltv-2393346-107656,hltv_2393346_107656_g2_vs_faze_m1_dust2,de_dust2,relaxed,G2,a,prematch,2026-05-01 19:34:20+00:00,0.585,0.5532420791816385,0.9918090784230527,a,a,False,0.33341303680857404,2026-05-01 20:05:00.420000+00:00,34,2026-05-01 20:07:18+00:00,0.215,-0.37,0.21,v3_quick,pistol_end,2026-05-01 20:07:18+00:00,0.215,-0.37,,"{-2: -0.37, -1: -0.37, 0: -0.37, 1: -0.37, 2: -0.37}",-0.4,-0.3905775,-0.4,-0.3905775
hltv-2394123-107837,hltv_2394123_107837_parivision_vs_9z_m1_inferno,de_inferno,strict,PARIVISION,a,prematch,2026-05-09 11:45:06+00:00,0.615,0.5527758099080136,0.6210571451200398,a,a,False,0.6789685872456259,2026-05-09 11:48:08.379999999+00:00,7,2026-05-09 11:49:19+00:00,0.45,-0.16499999999999998,0.435,v3_hold,r3_end,2026-05-09 11:51:08+00:00,0.435,-0.18,False,"{-2: -0.07999999999999996, -1: -0.09499999999999997, 0: -0.16499999999999998, 1: -0.16499999999999998, 2: -0.18}",-0.19499999999999998,-0.18921374999999999,-0.21,-0.2041275
hltv-2394123-107837,hltv_2394123_107837_parivision_vs_9z_m1_inferno,de_inferno,relaxed,PARIVISION,a,prematch,2026-05-09 11:45:06+00:00,0.615,0.5527758099080136,0.6210571451200398,a,a,False,0.6789685872456259,2026-05-09 11:48:08.379999999+00:00,7,2026-05-09 11:49:19+00:00,0.45,-0.16499999999999998,0.435,v3_hold,r3_end,2026-05-09 11:51:08+00:00,0.435,-0.18,False,"{-2: -0.07999999999999996, -1: -0.09499999999999997, 0: -0.16499999999999998, 1: -0.16499999999999998, 2: -0.18}",-0.19499999999999998,-0.18921374999999999,-0.21,-0.2041275
hltv-2394127-107860,hltv_2394127_107860_aurora_vs_the_huns_m1_nuke,de_nuke,strict,Aurora Gaming,a,prematch,2026-05-10 08:18:19+00:00,0.775,0.5737577241668378,0.58389013203954,a,a,True,0.6904662075612077,2026-05-10 08:21:22.060000+00:00,1,2026-05-10 08:22:04+00:00,0.775,0.0,0.86,v3_win_pop,pistol_end,2026-05-10 08:22:04+00:00,0.775,0.0,,"{-2: -0.030000000000000027, -1: 0.0050000000000000044, 0: 0.0, 1: 0.08499999999999996, 2: 0.08999999999999997}",-0.03,-0.0174375,-0.03,-0.0174375
hltv-2394127-107860,hltv_2394127_107860_aurora_vs_the_huns_m1_nuke,de_nuke,relaxed,Aurora Gaming,a,prematch,2026-05-10 08:18:19+00:00,0.775,0.5737577241668378,0.58389013203954,a,a,True,0.6904662075612077,2026-05-10 08:21:22.060000+00:00,1,2026-05-10 08:22:04+00:00,0.775,0.0,0.86,v3_win_pop,pistol_end,2026-05-10 08:22:04+00:00,0.775,0.0,,"{-2: -0.030000000000000027, -1: 0.0050000000000000044, 0: 0.0, 1: 0.08499999999999996, 2: 0.08999999999999997}",-0.03,-0.0174375,-0.03,-0.0174375
hltv-2394126-107862,hltv_2394126_107862_the_mongolz_vs_spirit_m1_dust2,de_dust2,strict,Spirit,a,prematch,2026-05-10 08:38:09+00:00,0.685,0.6240277857549043,0.3025649761731775,a,a,True,0.5798434729273849,2026-05-10 08:41:44.220000+00:00,2,2026-05-10 08:42:06+00:00,0.815,0.1299999999999999,0.815,v3_win_pop,pistol_end,2026-05-10 08:42:06+00:00,0.815,0.1299999999999999,,"{-2: 0.10999999999999999, -1: 0.08999999999999997, 0: 0.1299999999999999, 1: 0.1299999999999999, 2: 0.1499999999999999}",0.0999999999999999,0.1116724999999999,0.0999999999999999,0.1116724999999999
hltv-2394126-107862,hltv_2394126_107862_the_mongolz_vs_spirit_m1_dust2,de_dust2,relaxed,Spirit,a,prematch,2026-05-10 08:38:09+00:00,0.685,0.6240277857549043,0.3025649761731775,a,a,True,0.5798434729273849,2026-05-10 08:41:44.220000+00:00,2,2026-05-10 08:42:06+00:00,0.815,0.1299999999999999,0.815,v3_win_pop,pistol_end,2026-05-10 08:42:06+00:00,0.815,0.1299999999999999,,"{-2: 0.10999999999999999, -1: 0.08999999999999997, 0: 0.1299999999999999, 1: 0.1299999999999999, 2: 0.1499999999999999}",0.0999999999999999,0.1116724999999999,0.0999999999999999,0.1116724999999999
hltv-2394130-107875,hltv_2394130_107875_falcons_vs_9z_m1_nuke,de_nuke,relaxed,Team Falcons,a,prematch,2026-05-10 13:15:07+00:00,0.83,0.578423743420109,-0.31810398562656583,b,a,True,0.47011408199998966,2026-05-10 13:18:25.800000+00:00,7,2026-05-10 13:19:05+00:00,0.78,-0.04999999999999993,0.82,v3_win_pop,pistol_end,2026-05-10 13:19:05+00:00,0.78,-0.04999999999999993,,"{-2: -0.07499999999999996, -1: -0.08499999999999996, 0: -0.04999999999999993, 1: -0.010000000000000009, 2: 0.0050000000000000044}",-0.07999999999999993,-0.06563499999999994,-0.07999999999999993,-0.06563499999999994
hltv-2394132-107892,hltv_2394132_107892_parivision_vs_aurora_m1_anubis,de_anubis,relaxed,Aurora Gaming,a,prematch,2026-05-11 04:53:05+00:00,0.535,0.5718688489792625,-0.09548555093786519,b,a,True,0.668823967086104,2026-05-11 04:57:04.300000+00:00,-4,2026-05-11 04:57:05+00:00,0.535,0.0,0.535,v3_win_pop,pistol_end,2026-05-11 04:57:05+00:00,0.535,0.0,,"{-2: 0.0, -1: 0.0, 0: 0.0, 1: 0.0, 2: 0.020000000000000018}",-0.03,-0.0248775,-0.03,-0.0248775
hltv-2394134-107896,hltv_2394134_107896_falcons_vs_monte_m1_dust2,de_dust2,strict,Team Falcons,a,prematch,2026-05-11 07:28:06+00:00,0.725,0.6534827043834032,0.15794680456691107,a,a,True,0.349190392144694,2026-05-11 07:32:01.950000+00:00,6,2026-05-11 07:32:05+00:00,0.815,0.08999999999999997,0.83,v3_win_pop,pistol_end,2026-05-11 07:32:05+00:00,0.815,0.08999999999999997,,"{-2: 0.04500000000000004, -1: 0.08999999999999997, 0: 0.08999999999999997, 1: 0.10499999999999998, 2: 0.14}",0.05999999999999997,0.07249249999999996,0.05999999999999997,0.07249249999999996
hltv-2394134-107896,hltv_2394134_107896_falcons_vs_monte_m1_dust2,de_dust2,relaxed,Team Falcons,a,prematch,2026-05-11 07:28:06+00:00,0.725,0.6534827043834032,0.15794680456691107,a,a,True,0.349190392144694,2026-05-11 07:32:01.950000+00:00,6,2026-05-11 07:32:05+00:00,0.815,0.08999999999999997,0.83,v3_win_pop,pistol_end,2026-05-11 07:32:05+00:00,0.815,0.08999999999999997,,"{-2: 0.04500000000000004, -1: 0.08999999999999997, 0: 0.08999999999999997, 1: 0.10499999999999998, 2: 0.14}",0.05999999999999997,0.07249249999999996,0.05999999999999997,0.07249249999999996
hltv-2394111-107920,hltv_2394111_107920_nrg_vs_fut_m1_ancient,de_ancient,relaxed,NRG,a,prematch,2026-05-11 18:34:07+00:00,0.275,0.5506882484535744,-0.193453406530939,b,a,True,0.24633410178198037,2026-05-11 18:38:04.860000+00:00,2,2026-05-11 18:38:05+00:00,0.315,0.03999999999999998,0.405,v3_win_pop,pistol_end,2026-05-11 18:38:05+00:00,0.315,0.03999999999999998,,"{-2: 0.0, -1: 0.009999999999999953, 0: 0.03999999999999998, 1: 0.09999999999999998, 2: 0.19}",0.009999999999999981,0.01924249999999998,0.009999999999999981,0.01924249999999998
hltv-2394115-107924,hltv_2394115_107924_liquid_vs_astralis_m1_dust2,de_dust2,strict,Astralis,a,prematch,2026-05-11 23:03:05+00:00,0.565,0.567550121756872,0.29084925515939597,a,a,True,0.6822227950617008,2026-05-11 23:06:42.160000+00:00,6,2026-05-11 23:07:05+00:00,0.645,0.08000000000000007,0.685,v3_win_pop,pistol_end,2026-05-11 23:07:05+00:00,0.645,0.08000000000000007,,"{-2: 0.0, -1: 0.09000000000000008, 0: 0.08000000000000007, 1: 0.1200000000000001, 2: 0.16000000000000003}",0.05000000000000007,0.05626250000000007,0.05000000000000007,0.05626250000000007
hltv-2394115-107924,hltv_2394115_107924_liquid_vs_astralis_m1_dust2,de_dust2,relaxed,Astralis,a,prematch,2026-05-11 23:03:05+00:00,0.565,0.567550121756872,0.29084925515939597,a,a,True,0.6822227950617008,2026-05-11 23:06:42.160000+00:00,6,2026-05-11 23:07:05+00:00,0.645,0.08000000000000007,0.685,v3_win_pop,pistol_end,2026-05-11 23:07:05+00:00,0.645,0.08000000000000007,,"{-2: 0.0, -1: 0.09000000000000008, 0: 0.08000000000000007, 1: 0.1200000000000001, 2: 0.16000000000000003}",0.05000000000000007,0.05626250000000007,0.05000000000000007,0.05626250000000007
hltv-2394140-107930,hltv_2394140_107930_mouz_vs_aurora_m1_dust2,de_dust2,strict,Aurora Gaming,a,prematch,2026-05-12 04:59:04+00:00,0.53,0.5790999016457553,0.16290939606228005,a,a,False,0.4532147677841115,2026-05-12 05:02:44.230000+00:00,1,2026-05-12 05:03:05+00:00,0.505,-0.025000000000000022,0.505,v3_quick,pistol_end,2026-05-12 05:03:05+00:00,0.505,-0.025000000000000022,,"{-2: 0.015000000000000013, -1: -0.0050000000000000044, 0: -0.025000000000000022, 1: -0.09000000000000002, 2: -0.020000000000000018}",-0.05500000000000002,-0.049953750000000026,-0.05500000000000002,-0.049953750000000026
hltv-2394140-107930,hltv_2394140_107930_mouz_vs_aurora_m1_dust2,de_dust2,relaxed,Aurora Gaming,a,prematch,2026-05-12 04:59:04+00:00,0.53,0.5790999016457553,0.16290939606228005,a,a,False,0.4532147677841115,2026-05-12 05:02:44.230000+00:00,1,2026-05-12 05:03:05+00:00,0.505,-0.025000000000000022,0.505,v3_quick,pistol_end,2026-05-12 05:03:05+00:00,0.505,-0.025000000000000022,,"{-2: 0.015000000000000013, -1: -0.0050000000000000044, 0: -0.025000000000000022, 1: -0.09000000000000002, 2: -0.020000000000000018}",-0.05500000000000002,-0.049953750000000026,-0.05500000000000002,-0.049953750000000026
hltv-2394141-107929,hltv_2394141_107929_heroic_vs_magic_m1_mirage,de_mirage,strict,Heroic,a,prematch,2026-05-12 05:13:05+00:00,0.735,0.6030221041366686,0.16563229030674695,a,a,False,0.5121232878151035,2026-05-12 05:16:15.110000+00:00,15,2026-05-12 05:17:19+00:00,0.6,-0.135,0.545,v3_quick,pistol_end,2026-05-12 05:17:19+00:00,0.6,-0.135,,"{-2: -0.015000000000000013, -1: -0.08499999999999996, 0: -0.135, 1: -0.135, 2: -0.27999999999999997}",-0.165,-0.15673875,-0.165,-0.15673875
hltv-2394141-107929,hltv_2394141_107929_heroic_vs_magic_m1_mirage,de_mirage,relaxed,Heroic,a,prematch,2026-05-12 05:13:05+00:00,0.735,0.6030221041366686,0.16563229030674695,a,a,False,0.5121232878151035,2026-05-12 05:16:15.110000+00:00,15,2026-05-12 05:17:19+00:00,0.6,-0.135,0.545,v3_quick,pistol_end,2026-05-12 05:17:19+00:00,0.6,-0.135,,"{-2: -0.015000000000000013, -1: -0.08499999999999996, 0: -0.135, 1: -0.135, 2: -0.27999999999999997}",-0.165,-0.15673875,-0.165,-0.15673875
hltv-2394143-107936,hltv_2394143_107936_monte_vs_the_huns_m1_nuke,de_nuke,relaxed,Monte,a,prematch,2026-05-12 07:59:04+00:00,0.735,0.5532168624999256,-0.3450301725838818,b,a,True,0.1888005341343245,2026-05-12 08:02:41.420000+00:00,2,2026-05-12 08:03:05+00:00,0.83,0.09499999999999997,0.83,v3_win_pop,pistol_end,2026-05-12 08:03:05+00:00,0.83,0.09499999999999997,,"{-2: 0.015000000000000013, -1: 0.06000000000000005, 0: 0.09499999999999997, 1: 0.09499999999999997, 2: 0.09499999999999997}",0.06499999999999997,0.07820624999999998,0.06499999999999997,0.07820624999999998
hltv-2394145-107943,hltv_2394145_107943_parivision_vs_g2_m1_mirage,de_mirage,strict,G2,a,prematch,2026-05-12 11:22:05+00:00,0.595,0.5977390103015527,0.7148857751131168,a,a,True,0.5240345937066029,2026-05-12 11:26:02.660000+00:00,5,2026-05-12 11:26:04+00:00,0.73,0.135,0.735,v3_win_pop,pistol_end,2026-05-12 11:26:04+00:00,0.73,0.135,,"{-2: 0.0, -1: 0.07000000000000006, 0: 0.135, 1: 0.14, 2: 0.15000000000000002}",0.10500000000000001,0.11309625000000001,0.10500000000000001,0.11309625000000001
hltv-2394145-107943,hltv_2394145_107943_parivision_vs_g2_m1_mirage,de_mirage,relaxed,G2,a,prematch,2026-05-12 11:22:05+00:00,0.595,0.5977390103015527,0.7148857751131168,a,a,True,0.5240345937066029,2026-05-12 11:26:02.660000+00:00,5,2026-05-12 11:26:04+00:00,0.73,0.135,0.735,v3_win_pop,pistol_end,2026-05-12 11:26:04+00:00,0.73,0.135,,"{-2: 0.0, -1: 0.07000000000000006, 0: 0.135, 1: 0.14, 2: 0.15000000000000002}",0.10500000000000001,0.11309625000000001,0.10500000000000001,0.11309625000000001
hltv-2394159-107950,hltv_2394159_107950_b8_vs_bc_game_m1_overpass,de_overpass,strict,BC.Game Esports,a,prematch,2026-05-12 15:28:07+00:00,0.455,0.5576641079618282,0.039493880339137075,a,a,True,0.32925706784894554,2026-05-12 15:31:07.910000+00:00,0,2026-05-12 15:32:05+00:00,0.585,0.12999999999999995,0.53,v3_win_pop,pistol_end,2026-05-12 15:32:05+00:00,0.585,0.12999999999999995,,"{-2: 0.019999999999999962, -1: 0.019999999999999962, 0: 0.12999999999999995, 1: 0.07500000000000001, 2: -0.030000000000000027}",0.09999999999999995,0.10546249999999995,0.09999999999999995,0.10546249999999995
hltv-2394159-107950,hltv_2394159_107950_b8_vs_bc_game_m1_overpass,de_overpass,relaxed,BC.Game Esports,a,prematch,2026-05-12 15:28:07+00:00,0.455,0.5576641079618282,0.039493880339137075,a,a,True,0.32925706784894554,2026-05-12 15:31:07.910000+00:00,0,2026-05-12 15:32:05+00:00,0.585,0.12999999999999995,0.53,v3_win_pop,pistol_end,2026-05-12 15:32:05+00:00,0.585,0.12999999999999995,,"{-2: 0.019999999999999962, -1: 0.019999999999999962, 0: 0.12999999999999995, 1: 0.07500000000000001, 2: -0.030000000000000027}",0.09999999999999995,0.10546249999999995,0.09999999999999995,0.10546249999999995
hltv-2394160-107951,hltv_2394160_107951_faze_vs_nrg_m1_ancient,de_ancient,strict,NRG,a,prematch,2026-05-12 15:28:07+00:00,0.4,0.6389984297330947,0.34112170196112707,a,a,False,0.29985305319677125,2026-05-12 15:32:05.120000+00:00,1,2026-05-12 15:32:06+00:00,0.375,-0.025000000000000022,0.345,v3_quick,pistol_end,2026-05-12 15:32:06+00:00,0.375,-0.025000000000000022,,"{-2: 0.0, -1: -0.025000000000000022, 0: -0.025000000000000022, 1: -0.05500000000000005, 2: -0.16500000000000004}",-0.05500000000000002,-0.048718750000000026,-0.05500000000000002,-0.048718750000000026
hltv-2394160-107951,hltv_2394160_107951_faze_vs_nrg_m1_ancient,de_ancient,relaxed,NRG,a,prematch,2026-05-12 15:28:07+00:00,0.4,0.6389984297330947,0.34112170196112707,a,a,False,0.29985305319677125,2026-05-12 15:32:05.120000+00:00,1,2026-05-12 15:32:06+00:00,0.375,-0.025000000000000022,0.345,v3_quick,pistol_end,2026-05-12 15:32:06+00:00,0.375,-0.025000000000000022,,"{-2: 0.0, -1: -0.025000000000000022, 0: -0.025000000000000022, 1: -0.05500000000000005, 2: -0.16500000000000004}",-0.05500000000000002,-0.048718750000000026,-0.05500000000000002,-0.048718750000000026
hltv-2394157-107957,hltv_2394157_107957_betboom_vs_vitality_m1_anubis,de_anubis,strict,Vitality,a,prematch,2026-05-12 18:09:20+00:00,0.67,0.5838224198532608,1.4449390679857386,a,a,True,0.6569669855078892,2026-05-12 18:12:41.220000+00:00,11,2026-05-12 18:13:06+00:00,0.62,-0.050000000000000044,0.62,v3_win_pop,pistol_end,2026-05-12 18:13:06+00:00,0.62,-0.050000000000000044,,"{-2: 0.04999999999999993, -1: 0.05499999999999994, 0: -0.050000000000000044, 1: -0.04500000000000004, 2: -0.17500000000000004}",-0.08000000000000004,-0.07283500000000004,-0.08000000000000004,-0.07283500000000004
hltv-2394157-107957,hltv_2394157_107957_betboom_vs_vitality_m1_anubis,de_anubis,relaxed,Vitality,a,prematch,2026-05-12 18:09:20+00:00,0.67,0.5838224198532608,1.4449390679857386,a,a,True,0.6569669855078892,2026-05-12 18:12:41.220000+00:00,11,2026-05-12 18:13:06+00:00,0.62,-0.050000000000000044,0.62,v3_win_pop,pistol_end,2026-05-12 18:13:06+00:00,0.62,-0.050000000000000044,,"{-2: 0.04999999999999993, -1: 0.05499999999999994, 0: -0.050000000000000044, 1: -0.04500000000000004, 2: -0.17500000000000004}",-0.08000000000000004,-0.07283500000000004,-0.08000000000000004,-0.07283500000000004
hltv-2394154-108061,hltv_2394154_108061_magic_vs_falcons_m1_ancient,de_ancient,strict,Team Falcons,a,prematch,2026-05-16 13:04:06+00:00,0.755,0.5524216761172872,0.7026366921796172,a,a,False,0.4933135550327164,2026-05-16 13:08:05.560000+00:00,7,2026-05-16 13:08:06+00:00,0.625,-0.13,0.73,v3_quick,pistol_end,2026-05-16 13:08:06+00:00,0.625,-0.13,,"{-2: -0.010000000000000009, -1: -0.13, 0: -0.13, 1: -0.015000000000000013, 2: -0.015000000000000013}",-0.16,-0.1509675,-0.16,-0.1509675
hltv-2394154-108061,hltv_2394154_108061_magic_vs_falcons_m1_ancient,de_ancient,relaxed,Team Falcons,a,prematch,2026-05-16 13:04:06+00:00,0.755,0.5524216761172872,0.7026366921796172,a,a,False,0.4933135550327164,2026-05-16 13:08:05.560000+00:00,7,2026-05-16 13:08:06+00:00,0.625,-0.13,0.73,v3_quick,pistol_end,2026-05-16 13:08:06+00:00,0.625,-0.13,,"{-2: -0.010000000000000009, -1: -0.13, 0: -0.13, 1: -0.015000000000000013, 2: -0.015000000000000013}",-0.16,-0.1509675,-0.16,-0.1509675
hltv-2394978-108889,hltv_2394978_108889_vitality_vs_9z_m1_inferno,de_inferno,strict,Vitality,a,prematch,2026-06-12 17:04:04+00:00,0.975,0.5509646754812425,1.4523491477441273,a,a,True,0.6487027852252328,2026-06-12 17:07:21.110000+00:00,21,2026-06-12 17:08:03+00:00,0.925,-0.04999999999999993,0.915,v3_win_pop,pistol_end,2026-06-12 17:08:03+00:00,0.925,-0.04999999999999993,,"{-2: 0.0, -1: -0.010000000000000009, 0: -0.04999999999999993, 1: -0.06499999999999995, 2: -0.05999999999999994}",-0.07999999999999993,-0.05468749999999993,-0.07999999999999993,-0.05468749999999993
hltv-2394978-108889,hltv_2394978_108889_vitality_vs_9z_m1_inferno,de_inferno,relaxed,Vitality,a,prematch,2026-06-12 17:04:04+00:00,0.975,0.5509646754812425,1.4523491477441273,a,a,True,0.6487027852252328,2026-06-12 17:07:21.110000+00:00,21,2026-06-12 17:08:03+00:00,0.925,-0.04999999999999993,0.915,v3_win_pop,pistol_end,2026-06-12 17:08:03+00:00,0.925,-0.04999999999999993,,"{-2: 0.0, -1: -0.010000000000000009, 0: -0.04999999999999993, 1: -0.06499999999999995, 2: -0.05999999999999994}",-0.07999999999999993,-0.05468749999999993,-0.07999999999999993,-0.05468749999999993
hltv-2394977-108891,hltv_2394977_108891_aurora_vs_spirit_m1_dust2,de_dust2,relaxed,Aurora Gaming,a,prematch,2026-06-12 17:22:06+00:00,0.185,0.5516147398249148,-1.4467356605440203,b,a,True,0.5079924208097282,2026-06-12 17:25:19.730000+00:00,-1,2026-06-12 17:26:04+00:00,0.22,0.035,0.25,v3_win_pop,pistol_end,2026-06-12 17:26:04+00:00,0.22,0.035,,"{-2: 0.0, -1: -0.014999999999999986, 0: 0.035, 1: 0.065, 2: 0.09999999999999998}",0.0050000000000000044,0.018881250000000002,0.0050000000000000044,0.018881250000000002
